id,idade,curso,semestre,turno,experiencia_previa,distancia_km,tipo_instituicao,perfil_comportamental,feedback_entrevista,nota_prova_tecnica,churn
13118,23.926827839397006,4,5.781168620371811,1,0,25.49977713461319,0,2,0,9.939616670341568,0
13119,19.884413557871724,2,2.081586005681723,2,0,8.344080909496794,0,0,2,6.687183548930416,1
13120,22.90833167669225,3,7.253285554908943,1,0,18.263767319185735,1,3,1,9.324016817127344,1
13121,23.896651612932807,2,6.9737801306880245,0,0,17.555527939031258,1,2,1,5.124217939050216,1
13122,25.0,4,1.9234773693017027,0,1,21.34480924765739,0,2,2,6.454980031384198,1
13123,19.99688497125968,4,3.1670563255287094,0,1,23.892459561153238,0,3,3,6.3219468527312905,0
13124,23.09711545865937,2,6.139281398627521,1,0,29.542880619967693,1,2,3,5.970976187189775,0
13125,21.9881137892305,0,3.1099060001210783,2,0,23.317610231550876,0,2,1,9.765398598137947,1
13126,24.001820964730666,1,3.157965427178662,0,1,7.021690889901083,1,2,3,7.981381845233367,0
13127,25.0,0,2.865291578585139,2,0,8.374321645341842,1,1,0,4.063249786720258,0
13128,18.0,1,7.922408995937259,1,0,5.049797901379792,0,1,2,7.376524548426031,1
13129,18.11239943336641,4,3.1163455255357224,0,0,15.741460159551467,1,0,3,9.723965548349048,0
13130,18.157240927975515,1,3.226153325862616,0,0,17.088692969825374,1,2,1,4.430501158771406,1
13131,25.0,1,7.021239412277337,1,1,7.320904373163454,1,2,0,9.351356242559286,0
13132,18.899786099592717,1,3.8723425312431945,1,0,13.039425445307526,1,1,0,8.327116288665712,1
13133,22.04159584832951,3,2.2406806652806814,0,0,15.537298511315347,1,1,3,9.740091530431089,0
13134,22.105786962682146,4,3.7938646733189323,2,0,21.501459472568083,1,1,3,6.400420048599869,0
13135,19.15336108414664,2,2.903339144132585,1,1,10.147368559181682,0,0,2,6.704131490262466,1
13136,20.840591825339835,2,5.982652336789874,2,0,3.688896363661849,1,1,1,8.615984647280033,0
13137,19.166554528785824,0,3.0491824936744614,2,0,18.555542897858547,1,1,1,6.8751565658223255,1
13138,24.77797872585476,1,1.0,2,1,16.86284812444174,1,0,3,6.92855735021377,0
13139,18.0,3,3.968516729337014,2,0,0.9828114768484035,1,1,0,6.9270181710807845,0
13140,19.986081802189222,2,2.0762919086573666,2,0,20.33712839221697,0,0,0,7.8459610731482945,0
13141,19.14406157966918,2,1.8737034369562053,1,0,2.4360523756552896,1,2,2,4.791809849527841,1
13142,23.125638849470565,3,6.917949420568543,1,0,2.80098272299894,1,1,3,4.4241155125308484,0
13143,18.926018113452088,2,4.829916985108034,2,1,8.073353304398543,1,1,2,4.863803737989785,1
13144,23.003362365303754,0,1.1614261391200547,1,1,16.09626511713724,0,3,0,6.564012789624011,0
13145,21.148653289246024,2,6.1408057975513035,0,0,28.578745985434523,1,2,2,8.329539733909323,1
13146,23.969669185519553,3,5.0196977136017376,1,0,15.405345444494209,0,3,0,5.850659594382877,0
13147,21.016809485574637,0,1.9685158906902722,0,0,18.323800368216133,0,2,3,6.702065342048607,0
13148,23.78787268222458,0,1.631150328819078,2,1,3.8131389671617693,1,3,2,7.557593198790491,1
13149,21.98285908681906,3,6.919344370440296,1,0,17.423975403288892,0,0,1,6.161300914478471,1
13150,19.135686315115894,2,1.0,0,0,24.2194929154379,1,0,1,7.253117370583187,1
13151,23.08215533923193,0,2.0494849501778503,1,1,20.24496390473722,0,1,0,5.215100652610742,0
13152,22.914803876580905,1,8.0,0,1,15.529053911925354,0,0,0,6.988379871734366,0
13153,23.053783319114387,1,4.206180160044882,2,0,24.100293239644575,0,3,1,9.520021245474355,1
13154,20.102283377257386,4,6.964192080297001,2,0,8.257245086096464,1,1,0,8.270350993979495,0
13155,18.0,2,2.930735774326299,1,1,11.290335163842688,0,0,0,9.322666077194462,0
13156,23.062368092681226,0,1.946512254031549,2,1,27.278179712274973,1,0,0,6.2651906013821135,0
13157,21.828312451207545,4,4.157198143695452,0,1,11.845439153199793,1,0,1,7.820674251980348,0
13158,19.917052304598762,0,7.971251250424514,1,0,21.82467199139168,1,3,2,9.672852885016466,1
13159,25.0,2,3.0236764752245526,2,1,14.611317191114702,1,0,0,7.061008721314812,0
13160,18.0,3,8.0,0,0,14.397262150341712,1,3,1,7.282493581197559,0
13161,22.99199895308666,0,1.0,2,1,30.0,0,3,3,5.193082324645206,0
13162,18.16560262506804,3,6.059675240808487,0,0,22.25163447374361,1,3,0,7.575500676601694,0
13163,23.963132779456608,3,4.046592972005052,2,0,26.244236933122803,0,2,1,7.790439110173543,1
13164,19.003631564647897,4,2.8645456677605683,0,1,20.338624107431464,0,3,1,4.933749744370027,1
13165,25.0,2,5.034105464764047,2,0,22.10321512262286,1,3,0,4.203131857921713,0
13166,24.11685879215126,3,6.883565727005864,1,0,1.0212153263165427,1,3,3,4.6424359180960755,0
13167,18.044309893498305,4,8.0,2,1,20.303385800759536,0,1,0,7.777537591450728,0
13168,23.111251274317112,1,1.8753057152307457,1,0,18.220985227103906,1,0,3,6.994769686142949,1
13169,20.113220957762692,2,7.100746400798542,2,0,23.90412728359554,1,1,0,8.571473287865201,0
13170,22.643540749650246,3,7.939656755035588,0,1,27.40462586188857,0,0,3,7.092082047336825,0
13171,19.00997068928577,1,7.934020788887727,0,0,25.847093775954008,1,0,3,7.654314660421913,1
13172,20.09301780506355,4,8.0,0,1,2.4393996136928675,0,0,1,5.799098180841919,0
13173,21.04525260541453,3,3.8877346196855913,2,1,24.670232765565547,1,3,0,4.204144544436674,0
13174,24.17143522083481,3,3.945131446403296,0,1,9.05059281140034,0,3,3,8.515221837420805,0
13175,22.130321748810076,1,4.079892922146627,0,0,15.952375124934605,1,0,1,5.183495853998273,1
13176,21.03382988010561,4,7.736802437728554,0,0,21.731476470557833,0,1,3,6.816113986539681,0
13177,24.019477389305347,2,5.085775642860987,2,0,25.258179673034164,1,3,1,5.203084376469744,1
13178,18.829845529459476,4,1.7670627977411486,1,0,28.639774782092484,0,1,0,6.312615133468219,0
13179,18.893791157303852,2,1.8588921323628607,0,1,3.549492922644764,1,1,1,9.762953794063133,0
13180,21.978437500098874,2,4.973358479500899,0,1,4.855147498065307,0,0,2,9.250243461582425,1
13181,24.279858374591274,0,4.04601854205075,2,0,23.953506761657945,0,2,0,8.694462030763365,0
13182,23.009427954662574,1,5.083506468692023,0,1,25.668233731747403,0,2,0,4.8527303106000295,0
13183,20.22712301137543,1,4.0020111374691725,0,0,3.6660888461939285,0,3,0,9.901119832408156,0
13184,22.28367600800758,1,6.140429750078708,2,1,24.497315157299827,0,0,3,4.667557333152057,0
13185,19.96234163660123,3,4.169891282676501,2,1,22.755777077074367,0,1,3,9.308788794203103,0
13186,22.159773253517855,1,1.0,2,1,18.122319828323732,1,1,3,7.500307427524033,0
13187,24.015576581621655,4,1.9412436626031302,0,1,14.265831361335344,1,2,2,9.719045550485992,1
13188,18.033997886009946,4,4.211047187236428,2,0,15.756983747301692,0,3,0,8.26749206118847,0
13189,19.087816937039722,4,7.131045653381658,2,0,22.78545878352955,0,2,1,9.055666995991315,1
13190,24.037745309199543,3,4.950372176728316,0,0,11.797833760797293,1,2,0,9.379448684952811,0
13191,19.970886307047213,0,3.063383292428917,1,0,15.790246379585065,0,3,1,7.7483691009001685,1
13192,22.01785336416531,0,2.0199077174761335,1,1,14.551509326359003,1,0,0,6.295199288020874,0
13193,23.124126115391753,0,4.10582022476206,1,1,26.311664150063493,0,2,2,5.7452328025872825,1
13194,18.0,4,2.9742406376709165,0,0,22.582264983397582,1,2,2,9.198900899977021,1
13195,22.00460457897182,4,8.0,0,0,14.641129509525749,0,3,1,5.902410945821625,0
13196,20.94221035903195,0,6.914457950494672,1,0,26.08310527475587,1,3,2,4.97208910091359,1
13197,22.18937153323132,0,3.8147290832209064,1,1,24.865478348026265,1,2,0,5.64422702672868,0
13198,21.978448236176227,2,5.028480791107494,2,0,26.170301285203507,0,0,0,9.447717627535754,0
13199,24.97935313674408,2,3.9524685728506186,1,0,14.59102866112603,1,0,1,9.295666304680655,0
13200,24.944100611228357,4,1.9678306464686786,2,1,25.205744456510704,1,0,1,5.1065072068046655,1
13201,19.97982057141446,3,7.857643977219384,0,0,1.4755909163053171,0,1,1,5.58750067306435,0
13202,20.150792714712786,0,4.0539666721808825,2,1,14.87754420420875,0,3,0,8.296837565618041,0
13203,20.08077406862902,3,4.925062638491861,2,1,10.94749547857881,1,0,1,7.78814338489961,0
13204,20.959969339375682,3,1.140737237455431,0,0,5.892501786802478,0,0,2,4.325892898379341,1
13205,19.98899192266309,3,5.012788763442413,1,1,7.92078464026557,1,2,2,8.715833341432605,1
13206,19.935339646431675,3,1.0,0,1,23.696543988292163,1,1,3,6.431602911984393,0
13207,24.951625560353914,4,3.978379127264687,2,1,15.935731298794597,1,2,0,6.515795621581796,0
13208,18.0,1,5.908176865083588,2,1,27.837211141957496,0,1,1,7.123847305224143,1
13209,18.75708602094539,0,1.0,2,0,25.677431575460776,0,2,2,7.233476804960573,1
13210,21.983604680845815,2,5.016630632734467,1,1,24.471561130658067,0,3,0,6.908872001675837,0
13211,23.972404266443867,0,6.902065194462624,0,0,3.3085693854746077,0,3,1,4.600617455266607,0
13212,20.88105628027445,1,2.0162846591731722,1,0,23.063001532120577,1,3,3,5.447883293058307,1
13213,22.962580598019684,1,7.943821982899979,0,0,1.7173991469851067,1,3,1,6.023651444171338,1
13214,18.0,2,1.9733215630783953,2,0,27.420981296389474,1,1,3,5.2472270115984365,0
13215,20.09786603770384,1,5.2162841154253154,1,0,15.758259075978046,1,1,1,4.543313820790306,1
13216,25.0,0,8.0,0,0,25.301570286438576,0,2,0,9.647407953380545,0
13217,19.144854102011244,3,3.0773630384586173,2,0,29.56781579426398,0,1,1,6.373215051242228,1
13218,21.120343264424097,1,2.8167419752429357,2,0,15.412468145060007,1,0,1,6.562771886073069,1
13219,22.160220863356106,3,2.862062503934713,0,1,5.395728736254297,0,2,1,8.076915838395674,0
13220,19.962626967167186,4,4.876115277628281,0,0,28.800321346879116,1,3,3,4.264050061530323,0
13221,21.87276334013626,4,2.6687283074518815,2,0,13.119285332988824,0,1,0,6.923475302146811,0
13222,24.042750351884447,0,5.985994394086274,2,1,22.008338397420697,0,1,2,4.09668938826253,1
13223,22.999012627103856,3,4.030498918188072,0,0,8.960540788146414,0,3,3,9.70176858163561,0
13224,19.066354089863143,2,1.0,1,0,5.847514787586807,1,2,1,6.230441922730846,0
13225,19.046117131827927,1,6.98661962920474,1,0,21.06362232676552,1,3,2,5.2668173045812345,1
13226,19.06171707069987,3,6.012373466836127,1,1,14.184904008991435,0,0,3,7.863689575357113,0
13227,24.02775053937336,1,4.88272390512295,1,0,5.819405309682678,1,1,1,8.524289407380842,1
13228,23.97026238298983,1,1.0,2,1,5.298344720215295,0,2,2,6.947399537873614,1
13229,18.962647831073873,4,5.959482748193053,1,1,0.8940052085698937,1,0,0,6.876195600362855,0
13230,19.940977097916644,1,3.121374532460912,1,0,25.38949927279785,0,3,2,10.0,1
13231,22.8968141063651,0,3.9989580903287107,1,1,21.309596554998247,0,3,1,5.251287085355379,1
13232,25.0,1,8.0,2,1,1.9812136489860461,0,1,1,7.034693912124341,0
13233,23.190163065653287,1,5.890749910590598,1,0,3.740130213741894,1,2,2,10.0,1
13234,23.899049479147113,1,1.0291751643986484,1,0,25.693326392176687,0,1,1,7.611254841208787,1
13235,24.185455554896887,2,7.054085572114309,0,1,28.72932435488521,1,0,3,9.515747146000129,0
13236,18.074576082665807,1,8.0,0,1,2.823283740658248,1,2,1,7.362348408176952,0
13237,23.956354514829496,1,2.8523967880626526,1,1,25.83409867309841,1,2,2,4.287270186284959,1
13238,22.883064046560616,3,8.0,2,0,15.938303709736548,0,1,1,9.542954882394087,1
13239,25.0,4,7.911507095572593,2,1,7.309606607099273,0,0,3,5.345516641053738,0
13240,19.008340184996225,1,5.043181128851452,1,1,17.70072990974853,0,0,3,5.503195573891849,0
13241,21.997814579904393,3,2.1230923903861214,0,0,2.5366051851484253,0,2,0,8.602369499944833,0
13242,20.96970957167442,4,4.984817277988252,1,0,10.057109563405449,1,1,0,4.130245852750675,0
13243,23.945476323263676,0,7.952666060631847,0,1,11.806903018921247,1,0,0,7.705063587601319,0
13244,18.0,0,2.949530926033563,2,0,14.6141008039673,1,0,3,6.686737123166704,0
13245,23.090174471432064,3,5.025735061054064,0,0,9.104285132301563,1,1,1,6.828562066537114,0
13246,18.89524433646211,0,7.039332831396732,2,1,26.153854643754922,0,3,1,9.360039850521053,1
13247,18.03119380990073,1,7.017966041886277,0,0,2.194649312338891,1,0,3,7.530871640231936,0
13248,24.967901902529036,4,5.889569527175646,0,1,17.05766758957705,1,0,2,5.0622077933792,1
13249,22.171943045455823,2,5.027207194693774,0,1,23.031676212722722,1,1,2,7.545787133425618,1
13250,23.174887247660525,0,4.95669231367673,2,1,25.110126288464507,1,3,1,5.8927437347271825,1
13251,18.09760249471787,2,6.929244043897636,0,1,27.84164779995887,1,2,1,9.504271095964805,1
13252,19.901171383685536,2,6.990773254579965,2,0,3.1533193579784866,0,0,1,8.679405283552748,0
13253,20.10796373091777,2,2.9017053337378713,1,1,9.079891929451255,0,0,0,8.95638525647257,0
13254,18.0,4,6.224067661056878,2,0,19.815027260871435,1,2,1,8.703588703137697,1
13255,24.03959848621969,2,3.1727701932955807,0,0,15.477169145544078,1,3,3,7.666952085755963,0
13256,22.82240968703048,3,1.0,0,0,21.314868567723458,0,3,2,6.009118481676978,1
13257,18.998305440420385,0,2.9349926889057323,1,1,17.744122857456464,0,0,0,4.404481163475815,0
13258,21.856350211317835,4,7.031740414440691,0,0,26.907690311251415,0,3,0,4.422030398840029,0
13259,22.129417474621395,2,7.113131397391968,2,1,4.0107745548219835,0,2,0,5.14076846786739,0
13260,23.176758062778614,3,5.347703930005261,1,0,3.9380614266015836,0,2,3,9.805240909871602,0
13261,18.21520516248132,0,3.901218321318683,0,1,29.003387956128325,0,3,2,8.862142597242203,1
13262,23.945828329655473,0,4.718122142035519,0,0,2.28491504945542,1,3,3,7.5130021266312985,0
13263,22.909948683359925,1,4.150002492318093,2,1,10.477926245106724,0,3,3,7.48296877714462,0
13264,24.904546261531966,1,2.033865607677385,2,0,23.610723144167455,0,0,2,5.332619064764237,1
13265,22.938191644901742,1,8.0,0,0,1.821265839436132,1,3,1,6.03120230159898,1
13266,23.030795010678307,3,8.0,0,1,22.697199481308576,1,2,1,7.963270428966321,1
13267,19.100473614197913,2,1.0,0,0,24.5632028580499,1,0,1,7.1963703266065755,1
13268,21.980908360507264,2,1.0277665876721762,2,1,4.343486459091165,0,3,3,9.23581570736871,0
13269,20.976364218510543,1,7.031289886562323,2,0,14.46090576555751,1,0,3,8.694556998377934,1
13270,25.0,1,4.946485671832909,2,1,23.31493237326535,0,2,1,7.184705874561667,1
13271,22.867467868296533,1,7.029854840203766,1,0,23.07548772724371,1,3,2,9.724064971451272,1
13272,22.0763772564939,4,5.023720835644846,0,0,6.975391611804826,1,1,1,5.88319927307761,0
13273,24.863003801470658,2,6.83252676390908,0,0,30.0,0,3,0,5.682894337228257,0
13274,23.845437923081963,1,5.18159982510466,0,0,25.570893698343518,0,0,1,7.9109153027486325,1
13275,23.073543885791306,1,6.06279344920106,1,0,10.613668268626498,1,0,3,9.782271655537246,1
13276,20.838759899419003,2,5.024935607306902,2,1,17.500439404981613,0,0,1,7.732069260883155,1
13277,21.159271060243306,0,1.9781295264347667,1,1,12.126091746637716,0,1,2,8.979040782552925,1
13278,19.01716889074251,0,3.909310685987351,2,1,1.5907714925153176,0,3,3,8.6101637938112,0
13279,21.872553794700224,1,6.880922320667745,1,1,0.7957643940459362,1,1,1,9.231999357665861,0
13280,18.0,4,6.006340619443728,2,0,2.613121077537239,0,3,3,5.579177265108626,0
13281,25.0,2,4.047293184840741,1,1,23.460662144501516,0,1,0,8.332636055691369,0
13282,20.202444306501096,1,3.0269665675262902,0,0,21.300922164673057,0,2,0,9.505305931303473,1
13283,19.974824978173636,0,1.0,0,1,23.468664870091896,0,3,2,5.806922017852007,1
13284,25.0,3,3.0229380548730043,2,0,15.852781384802366,0,2,1,7.256150090460592,1
13285,21.11002349390614,0,2.9977654187136435,0,1,19.151465116826287,1,1,0,10.0,0
13286,19.716832185189812,4,1.1686161512718132,1,1,10.882638653097452,1,1,1,9.621520343218519,0
13287,24.051929547750152,3,4.069628052008401,0,1,18.958489562024408,1,2,0,8.293850179203694,0
13288,21.894104119063325,0,3.0240341197439435,0,1,10.077169647155312,0,0,3,8.479997315964905,0
13289,23.97260781891001,4,6.059733268069931,2,0,16.70868140094535,1,0,1,4.064218804126326,1
13290,24.976108380601044,3,4.02918190752382,2,1,24.644488652784812,1,1,0,5.152398866972613,0
13291,18.118523156425095,0,6.976626656185834,0,1,21.166357645580607,1,1,0,7.024083431721116,0
13292,18.93624923843162,0,7.8743248995160755,1,0,15.258783357524084,0,1,0,6.601703946994675,0
13293,20.93224830990643,0,7.70612785745727,1,0,15.380055824780829,0,3,3,9.673915319793965,0
13294,21.128003228368,0,1.206394898148034,1,1,8.716857595667607,0,2,1,8.220328391068863,0
13295,20.9632493804111,0,8.0,1,1,22.86140357982732,1,3,2,9.500377154721985,1
13296,19.972978643317564,3,1.0,0,1,23.567976920951935,1,1,3,6.2816763587890225,0
13297,24.84193240922747,4,8.0,2,1,8.108775599321552,0,2,1,5.139161904717859,0
13298,21.95806805654621,2,2.117629290059367,1,1,29.36311696287105,0,3,1,9.77002830740721,1
13299,24.030412393188264,1,4.183140486216062,0,0,23.889569392152623,0,1,1,6.293401464930875,1
13300,24.101684528725176,3,4.157115405693043,0,0,28.088297252533167,0,2,1,7.2557654380742935,1
13301,19.983997523256686,2,2.2498387087897918,1,0,22.445216931393553,0,2,0,7.723453314843707,0
13302,20.924840013410453,3,1.99155541456017,0,0,25.50399906138276,1,2,1,9.018993504957347,1
13303,25.0,3,3.0906352977193836,0,1,3.3013126110906095,0,3,0,8.723250246812544,0
13304,20.17908826319505,4,1.0190969065331714,0,1,13.919650447724072,0,1,3,4.14611272981639,0
13305,24.118985766401487,4,8.0,1,1,17.376122332053843,1,3,1,8.595912817266619,1
13306,21.86834249261784,0,4.9189407501492735,0,1,15.608626054238774,1,3,3,7.7755060429645875,0
13307,21.08841528627784,2,1.8905476649998214,1,0,8.895458188777909,0,2,1,8.906751605192087,0
13308,19.932888452816908,2,2.985606838827781,0,0,1.8295879331059446,0,2,2,8.494626972326238,1
13309,23.830349924117655,1,6.963458997613056,1,1,24.53785045019394,0,1,1,6.000924637245914,1
13310,22.345275963944996,4,4.13864258151155,0,1,26.131260214679173,1,2,0,4.8042269892463505,0
13311,22.09065072661344,4,6.039826974079672,0,0,10.764265891589522,0,0,1,7.997042222714617,0
13312,18.0,2,6.8737365736704055,1,0,13.726351149246467,0,3,0,4.0,0
13313,19.901421606391413,4,1.0,0,0,7.8848906618244,0,0,1,7.944634444900973,0
13314,18.78757731419579,0,6.981341006245444,2,0,11.994239831008866,1,3,1,7.488220020935027,0
13315,23.827222837801024,1,1.0322182608442014,2,0,7.6407973400923686,0,2,2,6.774695002713391,1
13316,25.0,1,8.0,0,0,9.815163110298394,1,2,1,9.890107307558784,1
13317,22.02735434267988,3,3.143037098308964,2,0,21.828143509365834,1,2,2,6.535915034327811,1
13318,20.047523462266035,2,1.871501862108927,1,1,20.851925279075044,1,3,0,6.7219955142921695,0
13319,18.037257077710866,1,7.107396865621906,2,1,13.43713767587337,0,3,3,7.066226812492392,0
13320,24.905767267817485,4,8.0,2,1,10.67593417742889,0,0,2,8.002379456642448,1
13321,18.954632691306365,1,8.0,0,0,25.94800480313515,1,0,3,7.7719946120779735,1
13322,20.92266874606849,2,6.009630586774503,2,0,20.436534472942213,0,2,2,9.688864726465383,1
13323,19.016920260028677,2,7.055556617440118,0,1,7.040808234986842,0,3,1,9.140894509049865,0
13324,20.864955173578288,0,3.0568491244771647,0,0,6.120415747275573,1,0,1,7.209977795443762,0
13325,20.991602969979414,2,1.0,0,0,8.75876101323307,0,1,3,7.032140505556081,0
13326,25.0,2,1.0,1,1,11.384841677090357,1,2,0,5.173894436750915,0
13327,21.93797034976919,0,4.951674231514276,1,1,21.712423250731856,1,0,0,4.949693183111989,0
13328,23.92543465234808,2,7.934015102126132,2,0,0.6627161248068598,0,1,0,8.480280449326594,0
13329,21.08498963826839,1,8.0,0,0,4.691985407444206,0,3,1,4.221536019845486,1
13330,18.844224734326037,2,2.036373794348898,1,0,20.361530343700945,1,1,1,5.474257800842805,1
13331,23.26042818888694,2,5.946779550145632,2,1,9.738787185880213,0,0,1,8.24711220719244,0
13332,23.759762310092725,0,5.81683493279069,0,1,16.115308336277195,0,0,3,4.532481663629494,0
13333,22.78572961580456,0,4.067543746242597,2,0,4.300099536026583,0,1,1,9.765230957990287,0
